"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,2.43424946468569,0.943,0.338,0,"0","GRAP2"
0,2.77353910642608,0.974,0.37,0,"0","THEMIS"
0,1.89566968307517,0.977,0.399,0,"0","ITK"
0,2.09578276367609,0.998,0.441,0,"0","BCL11B"
0,2.21256555382219,0.95,0.395,0,"0","TCF7"
0,2.689310405239,0.994,0.44,0,"0","CAMK4"
0,2.71663597864792,0.97,0.454,0,"0","IL7R"
0,1.73228537583594,0.996,0.492,0,"0","CD96"
0,2.31451951241245,0.953,0.483,0,"0","TC2N"
0,1.66679155769906,0.997,0.601,0,"0","IKZF1"
0,1.96279717469982,0.97,0.639,0,"0","SERINC5"
0,1.62785877966615,1,0.797,0,"0","ARHGAP15"
2.20461972487281e-319,1.67412729155519,0.993,0.767,3.89115381440051e-315,"0","PDE7A"
1.72964477558687e-318,1.78465495421117,0.978,0.669,3.05282302891082e-314,"0","SARAF"
5.95003257286613e-318,2.12540792820424,0.947,0.435,1.05018074911087e-313,"0","LEF1"
7.41658245138608e-317,2.38108590142557,0.882,0.301,1.30902680266964e-312,"0","SCML4"
5.22688617697216e-316,2.67244618326759,0.853,0.29,9.22545410235587e-312,"0","NELL2"
1.99413616935964e-313,1.34321687308518,0.997,0.794,3.51965033891977e-309,"0","AAK1"
3.98550814992761e-313,1.52810440357476,0.992,0.737,7.03442188462224e-309,"0","EVL"
2.93600095138138e-312,1.6330849518569,0.999,0.584,5.18204167918814e-308,"0","FYB1"
3.97266855313788e-311,1.71755158368567,0.986,0.656,7.01175999628836e-307,"0","CCND3"
1.80909971560713e-305,2.09789198603178,0.911,0.449,3.19306099804658e-301,"0","LEPROTL1"
9.09969082419679e-305,2.35141714100393,0.871,0.31,1.60609543047073e-300,"0","GIMAP7"
3.19592541936244e-303,1.80120598580056,0.972,0.607,5.64080836517471e-299,"0","OXNAD1"
1.30393144382351e-300,1.79257467902274,0.97,0.576,2.3014389983485e-296,"0","PRKCA"
1.74522930750808e-300,1.58841234908009,0.997,0.639,3.08032972775177e-296,"0","RIPOR2"
2.14577509025513e-299,1.45637144611675,0.992,0.841,3.78729303430031e-295,"0","ATM"
5.03131425207159e-295,1.79775459580592,0.973,0.577,8.88026965490636e-291,"0","INPP4B"
1.51504579450183e-289,1.87264023213915,0.938,0.48,2.67405582729573e-285,"0","SORL1"
1.39991823474909e-288,1.55710736759654,0.999,0.582,2.47085568433214e-284,"0","SKAP1"
1.05056981456706e-283,1.81927211309163,0.958,0.533,1.85425572271086e-279,"0","TTC39C"
3.5530666612824e-280,1.79573847457964,0.932,0.409,6.27116265716344e-276,"0","CD6"
7.64807433141881e-278,1.89467402347685,0.903,0.337,1.34988511949542e-273,"0","CD3E"
1.56698259652867e-277,1.74119662444533,0.93,0.452,2.76572428287309e-273,"0","MGAT4A"
2.52305468557388e-276,1.45638130419177,0.983,0.663,4.45319152003791e-272,"0","ZC3HAV1"
1.7552947609401e-272,1.7160159584503,0.944,0.407,3.09809525305928e-268,"0","PRKCQ"
1.0571444791251e-271,2.27612506926368,0.801,0.248,1.8658600056558e-267,"0","GIMAP4"
4.92047909416058e-271,1.71426694698317,0.953,0.478,8.68464560119342e-267,"0","PAG1"
1.09902809713586e-269,1.60804723978997,0.965,0.553,1.93978459144479e-265,"0","TMC8"
2.92215724563494e-269,1.58774339090109,0.962,0.484,5.15760753854566e-265,"0","ARHGDIB"
5.46814303501049e-269,1.34610541425441,0.996,0.716,9.65127245679351e-265,"0","CLEC2D"
3.01011677461783e-266,2.46124716603327,0.734,0.176,5.31285610720048e-262,"0","TRAT1"
1.60712415957136e-265,1.60419520736238,0.959,0.463,2.83657414164345e-261,"0","TRAF3IP3"
4.66837129395565e-265,1.6668815405614,0.938,0.393,8.23967533383173e-261,"0","LCK"
1.29648760890772e-263,2.01700274056369,0.861,0.34,2.28830062972213e-259,"0","RCAN3"
1.45112629315453e-263,1.95810881153814,0.873,0.347,2.56123790741774e-259,"0","TESPA1"
4.17910364022305e-263,1.47632378119217,0.979,0.446,7.37611792499368e-259,"0","CD247"
5.74091862761631e-262,1.47286785319765,0.99,0.544,1.01327213777428e-257,"0","SLC38A1"
2.36232090737529e-261,1.37747650420931,0.997,0.676,4.16949640151739e-257,"0","ETS1"
6.22435742451147e-260,1.52950980662721,0.97,0.71,1.09859908542627e-255,"0","KIAA1551"
1.16214192427312e-259,1.6109889667053,0.918,0.357,2.05118049634206e-255,"0","SPOCK2"
1.79419464580124e-257,1.96435675837597,0.869,0.357,3.16675354983918e-253,"0","TXK"
2.02567756964256e-257,1.84611940940169,0.891,0.401,3.57532091041912e-253,"0","FGD3"
1.04000176378385e-256,1.82225687709441,0.933,0.445,1.8356031130785e-252,"0","LTB"
4.71908522152076e-256,1.58933556708799,0.958,0.543,8.32918541598413e-252,"0","EMB"
1.73075640094609e-252,1.3452490262867,0.989,0.742,3.05478504766985e-248,"0","RUNX1"
2.32237708380299e-252,1.4180341599874,0.974,0.742,4.09899555291228e-248,"0","RBL2"
7.71718374885314e-249,1.5170011113973,0.961,0.522,1.36208293167258e-244,"0","SEMA4D"
2.92152810864564e-247,1.4413055814098,0.941,0.375,5.15649711175955e-243,"0","CD2"
1.03941076771791e-245,1.61069539380556,0.974,0.718,1.83456000502211e-241,"0","PARP8"
2.96833409121618e-245,1.23389301581683,0.999,0.821,5.23910967099656e-241,"0","CDC42SE2"
1.83952999381822e-244,1.97275614328499,0.898,0.531,3.24677043908916e-240,"0","ANK3"
1.18226535392047e-241,1.74986726579829,0.953,0.697,2.08669834966963e-237,"0","RPS6"
1.85497528384828e-239,1.74829208548611,0.973,0.833,3.27403137599222e-235,"0","RPL13"
4.56360294846054e-238,1.6740797344533,0.88,0.334,8.05475920403286e-234,"0","CD28"
2.23878303980409e-237,1.9354621334247,0.811,0.286,3.95145206525423e-233,"0","CD3G"
2.09297759466815e-236,2.12261411901699,0.787,0.279,3.69410545458928e-232,"0","AC119396.1"
2.40277808856894e-236,1.2004718653406,1,0.742,4.24090332632418e-232,"0","PTPRC"
3.58509207738704e-236,1.53928893867329,0.934,0.572,6.32768751658812e-232,"0","NCK2"
2.46058146632941e-234,1.7018250284785,0.947,0.676,4.34292628807141e-230,"0","RPLP2"
1.04795199567455e-233,1.34079345979734,0.971,0.506,1.84963527236558e-229,"0","TNIK"
1.61083442418713e-232,1.56647532118567,0.96,0.626,2.84312275869028e-228,"0","ZFP36L2"
4.42518792737967e-232,1.52741771329089,0.889,0.357,7.81045669182512e-228,"0","TRAC"
7.93133515835239e-232,1.52585213490005,0.921,0.422,1.3998806554492e-227,"0","RASGRP1"
9.73228518790375e-231,1.25851834002021,0.99,0.733,1.71774833566501e-226,"0","TNFAIP8"
2.04279935443068e-228,1.72385182491697,0.96,0.77,3.60554086057015e-224,"0","RPS29"
6.19135750016602e-228,1.66994217406294,0.92,0.552,1.0927745987793e-223,"0","RPL4"
1.77640932844715e-227,1.51302068269777,0.919,0.467,3.13536246470923e-223,"0","STAT4"
2.98618140507471e-227,1.38547394623216,0.952,0.498,5.27061017995687e-223,"0","IQGAP2"
2.00808634803004e-226,1.1002667271362,1,0.863,3.54427240427303e-222,"0","ANKRD44"
3.08241500733743e-225,1.5255296573135,0.936,0.545,5.44046248795057e-221,"0","MCUB"
2.58381440895483e-224,1.17196942660589,0.996,0.672,4.56043243180528e-220,"0","PRKCH"
3.02991427948018e-223,1.67690625994292,0.95,0.683,5.34779870328252e-219,"0","RPS3"
1.19581831422216e-222,1.42133829692122,0.941,0.454,2.11061932460211e-218,"0","CARD11"
2.15559786533971e-222,1.22030568065428,0.995,0.665,3.80463023232458e-218,"0","STK17B"
2.24315301056126e-222,1.27899346793988,0.976,0.508,3.95916506364063e-218,"0","RHOH"
9.90385234308056e-222,1.34840891142836,0.95,0.563,1.74802993855372e-217,"0","SLFN5"
2.86570878083509e-220,1.65574341456651,0.957,0.71,5.05797599817393e-216,"0","RPS18"
5.62152382040581e-220,1.86931415700457,0.934,0.687,9.92198954301625e-216,"0","RPS12"
5.12322134816242e-219,1.69234436838432,0.921,0.581,9.04248567950667e-215,"0","RPS16"
5.2971654262811e-219,1.79992947672823,0.965,0.839,9.34949697738613e-215,"0","TPT1"
8.28652596222355e-219,2.94045286402583,0.622,0.156,1.46257183233246e-214,"0","APBA2"
1.13186492456043e-218,1.66956293869552,0.941,0.651,1.99774159184916e-214,"0","RPL34"
2.23735919661269e-218,1.74266794100351,0.939,0.684,3.9489389820214e-214,"0","OOEP"
3.11426297666734e-218,1.75043330437824,0.845,0.352,5.49667415381785e-214,"0","SLFN12L"
1.47380151856883e-217,1.60371495689286,0.937,0.643,2.60125968027398e-213,"0","RPL27A"
1.49373456375918e-217,1.55723278741171,0.947,0.674,2.63644150503496e-213,"0","RPL37"
5.36964648281703e-217,2.14346357090907,0.79,0.368,9.47742604217206e-213,"0","THOC3"
6.25120016604886e-217,1.66462449900171,0.956,0.753,1.10333682930762e-212,"0","RPL30"
1.5361799111245e-216,1.50614932359483,0.953,0.714,2.71135754313473e-212,"0","RPL13A"
4.9219887409705e-216,1.41135534024438,0.929,0.505,8.68731012781294e-212,"0","CCDC88C"
1.0566609506196e-214,1.95768326495135,0.756,0.269,1.8650065778436e-210,"0","ITGA6"
1.48858036985131e-213,1.55753541457934,0.871,0.407,2.62734435278757e-209,"0","ACAP1"
2.02099798231612e-213,1.34007916629777,0.952,0.628,3.56706143878796e-209,"0","SEPT9"
2.20561507152779e-212,1.49904409055756,0.911,0.538,3.89291060124655e-208,"0","ITPKB"
4.83881191997747e-211,1.47616545947689,0.916,0.507,8.54050303876023e-207,"0","PIK3CD"
1.16870239159128e-210,1.62357880061019,0.846,0.365,2.06275972115861e-206,"0","ARL4C"
8.27096585043037e-210,1.45867146695074,0.917,0.471,1.45982547260096e-205,"0","CYFIP2"
8.88893478327901e-210,1.75446452655021,0.832,0.373,1.56889698924874e-205,"0","CD48"
1.28099631769312e-209,1.59871279365556,0.938,0.636,2.26095850072835e-205,"0","RPL3"
1.8279869706632e-209,1.67883362639926,0.899,0.568,3.22639700322055e-205,"0","RPS20"
3.45215883046075e-209,1.46048864012953,0.963,0.724,6.09306033576322e-205,"0","RPS19"
1.40108129564958e-208,1.71294161630404,0.934,0.697,2.4729084868215e-204,"0","RPL32"
1.01681793650223e-207,1.75613575918811,0.818,0.381,1.79468365792643e-203,"0","DENND2D"
1.53255487215964e-207,1.44978869394752,0.902,0.473,2.70495934936176e-203,"0","DGKA"
2.33802917459846e-207,1.72625432514835,0.898,0.56,4.12662149316629e-203,"0","CDC14A"
1.41256216690776e-206,1.58687279029742,0.943,0.655,2.4931722245922e-202,"0","RPL19"
1.11150922493202e-205,1.56559560331004,0.947,0.732,1.96181378200502e-201,"0","APOO"
1.23706977883313e-205,1.74319662382308,0.817,0.368,2.18342815964048e-201,"0","FAM102A"
1.72692559725689e-205,1.54203843847929,0.822,0.304,3.04802367915841e-201,"0","CD3D"
1.25212620295117e-204,1.54541770427452,0.918,0.615,2.21000274820881e-200,"0","RPL5"
2.63019303774613e-203,1.52042048092511,0.932,0.671,4.64229071162193e-199,"0","RPL37A"
3.89901982729264e-203,1.39109088577509,0.944,0.634,6.88176999517152e-199,"0","BACH2"
1.50642312833317e-202,1.27165602752213,0.944,0.566,2.65883682150804e-198,"0","STK10"
1.35777126462919e-201,1.54298460025499,0.929,0.619,2.39646628207052e-197,"0","RPS25"
6.7149035142584e-201,2.15575632738355,0.713,0.253,1.18518047026661e-196,"0","TRABD2A"
3.57914714995034e-200,1.64455330631701,0.889,0.556,6.31719471966235e-196,"0","RPL38"
1.06121194734871e-199,1.73701500996175,0.813,0.349,1.87303908707047e-195,"0","BIN2"
5.28385918711478e-199,1.52806435960444,0.94,0.687,9.32601146525759e-195,"0","RPL11"
3.92965402713325e-198,1.49244532558138,0.933,0.617,6.93583935789018e-194,"0","RPSA"
4.7285253943998e-198,1.54174281816604,0.833,0.356,8.34584732111565e-194,"0","SELL"
9.51973302782179e-198,1.41182257806908,0.952,0.695,1.68023287941055e-193,"0","RPL28"
3.06277074410133e-197,1.67968121895885,0.927,0.662,5.40579036333885e-193,"0","RPS14"
7.04397435394357e-197,1.26580110638048,0.919,0.429,1.24326147347104e-192,"0","LCP2"
1.59169572271993e-196,1.41827899183372,0.917,0.561,2.80934295060068e-192,"0","STK17A"
1.63765808083238e-196,1.52516815984695,0.932,0.663,2.89046651266915e-192,"0","RPS23"
3.97945054965959e-196,1.56567191963047,0.941,0.7,7.02373022014918e-192,"0","RPS27A"
7.74173469159936e-196,1.56911044591512,0.925,0.625,1.36641617306729e-191,"0","RPL23A"
6.26285656772381e-195,1.43704707549208,0.971,0.812,1.10539418420325e-190,"0","RPL10"
9.27270636079559e-195,1.57779234025495,0.906,0.58,1.63663267268042e-190,"0","RPS27"
1.1352706582964e-194,1.32054378405552,0.966,0.695,2.00375271189315e-190,"0","RPS2"
1.39828054037523e-194,1.48283542282058,0.931,0.642,2.46796515376228e-190,"0","RPS8"
2.450332658393e-194,1.57212014309853,0.875,0.518,4.32483714206364e-190,"0","RASA3"
1.03917927566177e-193,1.13463206746431,0.968,0.82,1.83415142154303e-189,"0","UBAC2"
4.74714686859671e-193,1.2820741015313,0.972,0.831,8.37871422307319e-189,"0","EEF1A1"
5.28952572699842e-193,1.6437436588413,0.885,0.545,9.33601290815221e-189,"0","RPS15A"
1.17957814370971e-192,1.00663881467014,1,0.948,2.08195542364763e-188,"0","B2M"
2.87582020579864e-192,0.799332457829536,1,0.975,5.07582266323461e-188,"0","MBNL1"
1.05963380224341e-191,1.17017570432687,0.975,0.741,1.87025366095961e-187,"0","EPB41"
4.19545089487759e-191,1.4905281591541,0.92,0.595,7.40497082945895e-187,"0","RPL18"
4.21977573310364e-190,1.43652021616367,0.925,0.628,7.44790416892792e-186,"0","RASSF3"
1.26335940518594e-189,1.62278200170484,0.909,0.646,2.22982935015319e-185,"0","BAIAP2L1"
1.51630602613662e-189,1.03667973483987,0.983,0.76,2.67628013613114e-185,"0","PITPNC1"
3.27029469105129e-189,1.47936846026794,0.907,0.583,5.77207012970553e-185,"0","RPL36"
1.65260434920591e-188,1.30161419723632,0.937,0.507,2.91684667634843e-184,"0","CYTIP"
2.02527949809918e-188,1.15528447393564,0.936,0.622,3.57461831414505e-184,"0","INPP4A"
2.74742178985727e-188,1.31723179077032,0.884,0.444,4.84919945909809e-184,"0","CORO1A"
1.61577533738119e-187,1.49938495781536,0.833,0.393,2.8518434704778e-183,"0","TRBC2"
1.89935163878957e-187,1.44609842487302,0.918,0.616,3.3523556424636e-183,"0","RPL6"
4.73941089673197e-187,1.42981320351115,0.935,0.674,8.36506023273192e-183,"0","RPS4X"
1.12212010170317e-186,1.64317576654733,0.884,0.585,1.98054197950609e-182,"0","RPS3A"
1.2609186137246e-186,1.46253042373031,0.916,0.644,2.22552135322392e-182,"0","RPL29"
1.41727906635314e-186,1.67067673125414,0.819,0.42,2.50149755211329e-182,"0","HELB"
2.84019995912122e-186,1.35653489870644,0.824,0.345,5.01295292784895e-182,"0","CD226"
7.41178624117804e-186,1.61350957027293,0.873,0.522,1.30818027156792e-181,"0","ZNF90"
2.80980550703453e-185,2.22015297924961,0.613,0.166,4.95930671991595e-181,"0","UBASH3A"
6.57717361071804e-185,1.5812975491171,0.878,0.457,1.16087114229173e-180,"0","P2RY8"
7.62094362990671e-185,0.810973626641387,1,0.962,1.34509655067854e-180,"0","TNRC6B"
7.95304026979742e-185,1.15917166187167,0.99,0.808,1.40371160761924e-180,"0","EML4"
3.78786991504932e-184,1.37074757444302,0.851,0.378,6.68559040006205e-180,"0","CD52"
8.5940273354972e-184,1.62664143060577,0.89,0.558,1.51684582471526e-179,"0","RPS13"
2.27357418653817e-183,1.05689072361088,0.981,0.621,4.01285843923988e-179,"0","SEPT6"
6.55761489421589e-183,1.51906162492262,0.91,0.623,1.1574190288291e-178,"0","RPL14"
3.73600098161902e-182,1.58806876040566,0.783,0.332,6.59404173255758e-178,"0","RASGRF2"
6.20334255590556e-182,1.69996049216588,0.833,0.45,1.09488996111733e-177,"0","EEF1B2"
1.19029237601101e-181,1.51601760252795,0.833,0.444,2.10086604365943e-177,"0","SUN2"
3.30974272246296e-181,1.29558596966808,0.969,0.751,5.84169590514713e-177,"0","RPLP1"
1.72931684458566e-180,1.47488884183145,0.888,0.577,3.05224423069369e-176,"0","RPL35"
1.88245418859029e-180,1.06271073618882,0.978,0.829,3.32253164286186e-176,"0","PPP2R5C"
2.75847670499595e-180,1.06358619248372,0.983,0.791,4.86871138431785e-176,"0","RASA2"
9.82121790727572e-180,0.978518465496138,0.995,0.908,1.73344496063417e-175,"0","SMCHD1"
1.31220531350729e-179,1.09443297242749,0.983,0.711,2.31604237834037e-175,"0","KLF12"
2.00290222297658e-179,2.09932386015796,0.633,0.187,3.53512242355366e-175,"0","PLAC8"
4.52634378742207e-179,1.34771725460012,0.921,0.634,7.98899678479995e-175,"0","RPS11"
2.50888491806537e-178,2.19258308587821,0.598,0.159,4.42818188038539e-174,"0","TMEM71"
1.13751788470914e-177,1.35323443249697,0.953,0.803,2.00771906651164e-173,"0","TXNRD1"
1.88764597772975e-177,1.09922744900705,0.978,0.78,3.331695150693e-173,"0","CEP85L"
2.00837249297764e-177,0.846632649925965,0.997,0.698,3.54477745010553e-173,"0","DOCK10"
5.19688664232999e-176,1.01389756772997,0.981,0.724,9.17250492371243e-172,"0","HLA-E"
8.39266682522078e-176,1.39175412134916,0.912,0.629,1.48130569465147e-171,"0","RPS15"
3.40871872950296e-174,1.41182697525813,0.91,0.601,6.01638855757273e-170,"0","RPS7"
3.82087555751766e-174,1.14011245125338,0.907,0.453,6.74384535901867e-170,"0","ITGAL"
4.97114331457157e-173,1.87237098576318,0.768,0.371,8.77406795021882e-169,"0","PSMA1"
8.79579616407528e-173,1.29035416978701,0.96,0.74,1.55245802295929e-168,"0","RPL41"
1.97180853046727e-172,1.54443360619602,0.889,0.566,3.48024205627473e-168,"0","RPL10A"
5.67375308621127e-172,1.56786263431292,0.859,0.516,1.00141741971629e-167,"0","RPL27"
8.30539143509877e-172,1.72185779420598,0.745,0.301,1.46590158829493e-167,"0","CD69"
6.15965343864486e-171,1.34216375926235,0.882,0.526,1.08717883192082e-166,"0","TMEM123"
2.5188344102675e-169,1.56134156568783,0.828,0.426,4.44574273412213e-165,"0","RNF125"
3.19018088210727e-169,1.48883967196269,0.878,0.583,5.63066925691933e-165,"0","RPL7"
3.26193335932469e-169,1.51314570494447,0.775,0.357,5.75731237920808e-165,"0","TBC1D10C"
3.37476802890997e-169,1.09210691247189,0.963,0.575,5.9564655710261e-165,"0","LCP1"
3.52699310910337e-166,1.65554385765065,0.776,0.373,6.22514283756745e-162,"0","MAN1C1"
5.79275941278035e-166,1.57604408364939,0.743,0.309,1.02242203635573e-161,"0","ZAP70"
3.42952488639378e-165,1.15623569448697,0.966,0.758,6.05311142448502e-161,"0","CNOT6L"
2.18278509503571e-164,1.9075179278877,0.67,0.248,3.85261569273803e-160,"0","HCST"
2.70097172701763e-164,1.77459917486687,0.691,0.254,4.76721509818611e-160,"0","CD5"
8.54050508427548e-164,0.979852377847745,0.992,0.774,1.50739914737462e-159,"0","FYN"
2.30004517445093e-163,1.38193575383639,0.888,0.569,4.0595797329059e-159,"0","FKBP5"
2.88878187576992e-163,0.882269805377851,0.997,0.85,5.0987000107339e-159,"0","HLA-B"
9.54164915467311e-163,1.57333716057595,0.801,0.437,1.6841010757998e-158,"0","RPS17"
1.15651631532795e-162,1.10846697720425,0.906,0.535,2.04125129655383e-158,"0","DOCK9"
2.79671489428459e-162,0.916166791958952,0.99,0.749,4.93620178841229e-158,"0","CYTH1"
4.40954443753204e-162,1.2759606485137,0.885,0.571,7.78284593224405e-158,"0","STEAP1B"
5.45490384061557e-162,1.25281422153946,0.933,0.668,9.62790527868648e-158,"0","RPS9"
6.7927395738155e-162,1.41697319261062,0.89,0.603,1.19891853477844e-157,"0","RPL35A"
1.2983186895394e-161,1.29400524694202,0.885,0.536,2.29153248703705e-157,"0","NLRP1"
5.27791930857573e-161,1.08006392495147,0.926,0.508,9.31552757963616e-157,"0","CD53"
6.13554289487772e-161,1.14317623140553,0.929,0.588,1.08292332094592e-156,"0","NLRC5"
4.03323934137538e-159,1.40836027246095,0.905,0.711,7.11866743752754e-155,"0","PLEKHA7"
5.93311013354508e-159,1.34972949830705,0.885,0.575,1.04719393857071e-154,"0","UBA52"
9.82362422638094e-159,0.863279815536397,0.993,0.722,1.73386967595624e-154,"0","STK4"
1.55430457409784e-158,0.960691032221995,0.972,0.739,2.74334757328268e-154,"0","MYH9"
1.59272622858571e-158,1.56291659405558,0.783,0.414,2.81116179345378e-154,"0","LDHB"
8.25638675433193e-158,0.909379221855592,0.983,0.7,1.45725226213959e-153,"0","HLA-C"
2.50048763241422e-156,1.09020357486588,0.982,0.893,4.41336067121109e-152,"0","AMBRA1"
3.22907245291363e-156,1.2095625363795,0.929,0.683,5.69931287939255e-152,"0","RPS24"
6.02265073434829e-156,1.35140695165188,0.887,0.563,1.06299785461247e-151,"0","NACA"
6.17211196727707e-156,1.33360447072032,0.898,0.604,1.0893777622244e-151,"0","RPLP0"
1.07756944965496e-155,2.17854455167049,0.575,0.183,1.901910078641e-151,"0","LDLRAP1"
1.08822132828067e-155,1.21012226636211,0.914,0.585,1.92071064441538e-151,"0","MLLT3"
1.76264970543645e-155,1.40950917748095,0.842,0.51,3.11107673009533e-151,"0","RPL23"
2.83279827933535e-155,1.14910012372121,0.943,0.747,4.9998889630269e-151,"0","SUCLG2"
1.0077513180122e-154,1.8296910473534,0.6,0.185,1.77868107629153e-150,"0","CD7"
1.22581608272373e-154,1.7237840374717,0.732,0.351,2.16356538600738e-150,"0","NOP53"
7.61718418443425e-154,1.28394507419729,0.88,0.611,1.34443300855265e-149,"0","NBPF19"
1.79134472083547e-153,0.466236026701094,0.964,0.589,3.1617234322746e-149,"0","PDE3B"
2.06219581192644e-153,1.07543662945106,0.784,0.334,3.63977560805017e-149,"0","CCR7"
2.08589688690011e-153,1.5719599359708,0.745,0.386,3.6816080053787e-149,"0","TMEM63A"
3.09702174024022e-153,1.52208390494504,0.772,0.406,5.46624337152398e-149,"0","PIK3IP1"
4.03216031910953e-153,1.53489382971713,0.667,0.242,7.11676296322832e-149,"0","LY9"
4.21806517604616e-153,0.896621018901547,0.978,0.76,7.44488503572147e-149,"0","PIP4K2A"
7.16294403791906e-153,1.13071817548447,0.93,0.685,1.26425962269271e-148,"0","TNRC6C"
8.89366695897821e-153,1.39149755521961,0.759,0.335,1.56973221825965e-148,"0","CEACAM21"
1.7462687616032e-151,1.51616692431928,0.736,0.329,3.08216436422964e-147,"0","FXYD5"
3.47000785725708e-151,1.44752435777481,0.826,0.51,6.12456386805874e-147,"0","RPL31"
4.30979277256571e-151,1.74093258081794,0.652,0.24,7.60678424357847e-147,"0","SAMD3"
5.09308428222358e-151,1.18825399556515,0.88,0.474,8.98929375812462e-147,"0","GPRIN3"
5.57839643064787e-151,1.23652397189519,0.897,0.595,9.84586970009349e-147,"0","RPL7A"
4.81099177313595e-150,1.47453664494624,0.77,0.405,8.49140047958496e-146,"0","ARHGAP45"
9.05558422827098e-150,1.30331708026192,0.877,0.541,1.59831061628983e-145,"0","FAU"
3.47428607607342e-149,1.221316549946,0.896,0.593,6.13211492426958e-145,"0","RPL8"
9.87921637227451e-149,1.41924813058702,0.824,0.476,1.74368168970645e-144,"0","RPS28"
8.49313552814903e-148,1.06856489658411,0.985,0.897,1.4990384207183e-143,"0","MAML2"
1.659913323389e-147,1.54177730048745,0.84,0.55,2.92974701578159e-143,"0","RPL21"
2.57397081240994e-147,1.35077521650287,0.768,0.389,4.54305848390354e-143,"0","KLF2"
5.38299630505045e-147,1.07152703554096,0.92,0.656,9.50098847841405e-143,"0","CYLD"
7.85726264905452e-147,1.3480433184161,0.788,0.374,1.38680685755812e-142,"0","SIDT1"
1.8224921916159e-146,0.98740936091386,0.979,0.833,3.21669871820206e-142,"0","PABPC1"
3.22613095214831e-146,1.15548157544083,0.918,0.646,5.69412113054177e-142,"0","RPL15"
5.84765574779513e-146,1.31040122516276,0.858,0.58,1.03211123948584e-141,"0","EEF1D"
4.67706183572031e-145,0.811071071795294,0.985,0.883,8.25501414004634e-141,"0","TMSB4X"
4.82127457790426e-145,1.46317619461076,0.826,0.48,8.50954963000103e-141,"0","RPS5"
1.41159253000716e-144,1.33284475040705,0.853,0.527,2.49146081546263e-140,"0","RPL24"
1.80772208531283e-144,1.01357250979164,0.854,0.393,3.19062948057715e-140,"0","ZNF831"
2.07454319248558e-144,1.21711143775362,0.847,0.521,3.66156873473705e-140,"0","ARHGEF1"
4.8601447148717e-144,0.822008938692834,0.953,0.738,8.57815542174855e-140,"0","TMSB10"
1.14759360370518e-143,1.59897545747842,0.683,0.277,2.02550271053965e-139,"0","NLRC3"
1.25828054122193e-143,1.58341739474597,0.725,0.349,2.22086515525671e-139,"0","RPS21"
2.97609769766967e-143,1.14544489413544,0.831,0.471,5.25281243638697e-139,"0","MPP7"
4.02513676314723e-143,1.28564184172738,0.814,0.433,7.10436638695486e-139,"0","ARHGAP30"
5.02502743265148e-143,2.4253849811276,0.53,0.163,8.86917341862986e-139,"0","SYTL2"
1.53180790176106e-142,1.32893732180745,0.737,0.324,2.70364094660826e-138,"0","LAT"
2.70658033729594e-142,1.22584321769962,0.871,0.579,4.77711429532733e-138,"0","CALM1"
3.42002519602078e-142,1.62931834922919,0.672,0.281,6.03634447097668e-138,"0","CATSPERB"
3.22279569088688e-141,1.16217733912821,0.888,0.585,5.68823439441535e-137,"0","RACK1"
4.60771551731222e-141,1.36788641963367,0.805,0.496,8.13261788805607e-137,"0","HECA"
1.5747341804463e-140,2.82810112973929,0.421,0.083,2.77940582848772e-136,"0","GPR171"
2.85263227341891e-140,0.926177125941726,0.87,0.471,5.03489596258437e-136,"0","SAMHD1"
5.71584332571826e-140,2.33903181471401,0.473,0.112,1.00884634698927e-135,"0","CD40LG"
5.82215337572066e-140,1.01647617427455,0.852,0.397,1.0276100708147e-135,"0","IKZF3"
2.09394376453642e-139,0.748054626645712,0.999,0.952,3.69581074440679e-135,"0","FOXP1"
4.8914267955046e-139,1.10773985465159,0.753,0.361,8.63336829406562e-135,"0","CSGALNACT1"
1.71284545222289e-138,1.72712924219201,0.66,0.288,3.0231722231734e-134,"0","TTC39B"
3.7578608153992e-138,0.984539280350795,0.938,0.742,6.63262433917959e-134,"0","SYNRG"
4.71803138223861e-138,1.09173963268366,0.924,0.638,8.32732538965114e-134,"0","MBP"
8.20443254971436e-137,0.785695662920484,0.98,0.847,1.44808234502459e-132,"0","RNF213"
1.48445132581592e-136,1.09823081911378,0.784,0.366,2.6200565900651e-132,"0","IPCEF1"
1.88611249223781e-136,1.25027216004003,0.763,0.367,3.32898854879974e-132,"0","SLC2A3"
2.44282609255033e-136,1.89154412603409,0.57,0.194,4.31158805335134e-132,"0","AC008878.3"
3.17097235369174e-136,1.23245996150371,0.841,0.508,5.59676620426591e-132,"0","JAK3"
8.53867389991396e-136,0.992398495986375,0.935,0.713,1.50707594333481e-131,"0","CCM2"
3.35530743250417e-135,1.78117852426515,0.656,0.312,5.92211761836986e-131,"0","NOSIP"
1.16918461775223e-134,1.45705693158501,0.722,0.352,2.06361085033268e-130,"0","DEF6"
4.22266272931234e-134,1.51737499275924,0.752,0.404,7.45299971723628e-130,"0","RPS26"
8.34841521821903e-134,1.06884094903023,0.835,0.451,1.47349528601566e-129,"0","LAPTM5"
9.97826194979686e-134,1.11546195243545,0.874,0.59,1.76116323413915e-129,"0","PATJ"
