"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.83653738918856e-96,5.18861193629427,0.982,0.177,1.20664884919178e-91,"0","CREB5"
3.05682661256169e-95,8.87932604985779,0.784,0.017,5.39529897117138e-91,"0","PRG4"
5.23444029811046e-95,4.19135537585495,0.97,0.143,9.23878712616496e-91,"0","ITGA11"
1.40153241362659e-91,5.88327254410144,0.862,0.074,2.47370471005094e-87,"0","KCNB2"
1.24221875139847e-90,4.9732700345193,0.904,0.109,2.1925160962183e-86,"0","STK32B"
2.47418597982621e-89,4.13063429726825,0.988,0.191,4.36693825439326e-85,"0","MFAP5"
1.8731298671617e-82,4.15170861596329,0.904,0.128,3.30607421554041e-78,"0","ADGRD1"
4.60796351950183e-79,4.53432408479026,0.82,0.085,8.13305561192073e-75,"0","PAMR1"
2.09697980831812e-78,4.3874436650386,0.808,0.081,3.70116936168148e-74,"0","DBN1"
3.61558234235348e-78,4.28608757809004,0.97,0.364,6.38150283425389e-74,"0","CD55"
1.81191710572265e-77,4.1537736190413,0.91,0.172,3.19803369160048e-73,"0","VCAN"
2.65682679795909e-77,3.88446245077657,0.94,0.206,4.68929929839779e-73,"0","GFPT2"
6.71766888939065e-77,6.07335110142719,0.719,0.043,1.18566855897745e-72,"0","GUCY1A2"
9.2553053116019e-75,3.16959266177913,1,0.36,1.63356138749773e-70,"0","TNXB"
9.81127928202046e-74,3.54273720330163,0.982,0.355,1.73169079327661e-69,"0","GAS7"
7.17648809297755e-73,5.66796750030387,0.671,0.028,1.26665014841054e-68,"0","OLFML2A"
1.35299903894961e-72,3.45510175006139,0.94,0.213,2.38804330374607e-68,"0","DPYSL3"
1.34433621727762e-71,3.28507747699768,1,0.877,2.37275342349501e-67,"0","FBN1"
2.26225747573803e-71,2.34725344779754,1,0.834,3.99288444467763e-67,"0","DST"
3.07185266416561e-70,3.21738043697709,0.922,0.196,5.4218199522523e-66,"0","FN1"
6.69960216899388e-70,3.44242498438379,0.916,0.217,1.18247978282742e-65,"0","PTGIS"
1.4831663136593e-69,3.8652157239423,0.802,0.109,2.61778854360867e-65,"0","EMILIN2"
1.64319521696066e-69,7.18063371183116,0.611,0.015,2.90023955793556e-65,"0","PTHLH"
2.60936396030584e-69,5.17538227376692,0.671,0.04,4.60552738993981e-65,"0","SPSB4"
1.03940937986879e-68,3.57682678179346,0.892,0.226,1.83455755546842e-64,"0","CNTN4"
1.17386335964069e-68,3.71368570888613,0.796,0.102,2.07186882976581e-64,"0","STON2"
6.68354865177804e-68,3.22613850747175,0.976,0.46,1.17964633703882e-63,"0","DOCK4"
1.56922028617294e-67,4.41102908500632,0.737,0.083,2.76967380509524e-63,"0","HUNK"
5.34977632858684e-67,3.28459784729538,0.934,0.272,9.44235521995577e-63,"0","NHSL1"
4.49236924235767e-66,2.97994200315084,0.922,0.236,7.92903171276128e-62,"0","SCARA5"
6.99632861789054e-66,3.22402373878674,0.994,0.717,1.23485200105768e-61,"0","SEMA3C"
5.39881059989425e-64,5.10985477649486,0.677,0.064,9.52890070881335e-60,"0","C17orf58"
1.08614790520046e-63,3.4310187794818,0.904,0.238,1.91705105267882e-59,"0","SH3PXD2B"
8.75752683532152e-63,4.92526375468072,0.611,0.034,1.54570348643425e-58,"0","BMP7"
2.79143493767816e-62,4.87491721796521,0.599,0.028,4.92688266500196e-58,"0","WNT10B"
9.64533061480061e-62,4.21319214761699,0.79,0.147,1.70240085351231e-57,"0","PI16"
1.01509890791421e-61,2.82413303697863,0.958,0.353,1.79164957246859e-57,"0","AXL"
1.13931833913117e-61,3.92718075429134,0.796,0.16,2.01089686856651e-57,"0","LTBP1"
1.55522442391381e-60,2.57797962262468,0.934,0.264,2.74497110820787e-56,"0","CD34"
1.9011948370358e-60,7.42038955321751,0.521,0.006,3.35560888736819e-56,"0","DACT2"
6.7531306156428e-60,2.70616319990461,0.856,0.174,1.19192755366095e-55,"0","MEDAG"
7.36293787101054e-60,2.55944490480423,0.988,0.345,1.29955853423336e-55,"0","COL1A2"
2.60266208337557e-59,3.73313916515781,0.695,0.077,4.59369857715788e-55,"0","NTN4"
9.61537250347669e-59,2.80196653896413,0.994,0.757,1.69711324686364e-54,"0","FSTL1"
1.14952278961816e-58,4.32567523821895,0.689,0.091,2.02890772367606e-54,"0","PDE1C"
1.18743750356652e-58,2.78628284255091,0.958,0.379,2.09582719379491e-54,"0","GRK5"
5.47301537763441e-58,4.60404183632921,0.605,0.045,9.65987214152474e-54,"0","FNDC1"
6.82342980446597e-58,2.62589750639128,0.958,0.317,1.20433536048824e-53,"0","ANTXR1"
1.91280236712546e-57,3.31258857463816,0.844,0.202,3.37609617797644e-53,"0","HMCN1"
2.03783007811179e-57,3.64763911053738,0.713,0.096,3.5967700878673e-53,"0","KLF4"
2.19622948081609e-57,2.53741739563696,0.928,0.309,3.8763450336404e-53,"0","CARMIL1"
3.10516077492644e-57,2.35139284655669,0.958,0.311,5.48060876774516e-53,"0","LTBP4"
4.45106074485465e-57,4.73346723315185,0.623,0.057,7.85612221466847e-53,"0","ALDH1A3"
1.01703741374686e-56,2.26144727880839,0.952,0.268,1.7950710352632e-52,"0","MRC2"
2.40414389682032e-56,2.73387116206433,0.988,0.617,4.24331397788786e-52,"0","PLXDC2"
3.19677688268372e-56,3.39973314396604,0.701,0.1,5.64231119793677e-52,"0","PDLIM7"
6.45911806816655e-56,4.63015382726737,0.79,0.209,1.1400343390314e-51,"0","KCNAB1"
6.78163062772383e-56,2.94460841029391,0.85,0.245,1.19695780579326e-51,"0","PXN"
1.09359757406838e-55,2.65262020263972,0.88,0.26,1.93019971823069e-51,"0","HEG1"
2.18592858254442e-55,4.19476968606407,0.671,0.098,3.8581639481909e-51,"0","LOXL1"
6.93134677713839e-55,2.60839957520558,0.946,0.481,1.22338270616493e-50,"0","CAMK1D"
1.36277308173017e-54,3.90247222983945,0.635,0.07,2.40529448925375e-50,"0","DPP4"
1.54976265898134e-54,3.11818457679687,0.97,0.723,2.73533109310207e-50,"0","SMURF2"
2.25095686087857e-54,3.36553802608971,0.892,0.362,3.97293885945068e-50,"0","PCSK6"
5.37881944016266e-54,2.22758329068309,0.958,0.389,9.49361631188709e-50,"0","APP"
1.45724111072392e-52,2.71527461248161,0.862,0.272,2.57203056042771e-48,"0","PROCR"
8.53502376589432e-52,2.908754520446,0.772,0.177,1.50643169468035e-47,"0","FGD5"
1.38812423935188e-51,2.16176095197836,0.946,0.485,2.45003928245607e-47,"0","SPTAN1"
3.15828724081337e-51,2.84357513778002,0.904,0.404,5.5743769800356e-47,"0","ACKR3"
4.2990417502726e-51,2.5261977485167,0.88,0.366,7.58780868923114e-47,"0","DNM1"
4.98159215488833e-51,2.38787529612052,0.904,0.332,8.7925101533779e-47,"0","LSP1"
5.6374373873733e-51,3.04749979016901,0.713,0.121,9.95007698871387e-47,"0","NT5E"
8.82813305881728e-51,3.43165692248821,0.653,0.089,1.55816548488125e-46,"0","GALNT16"
1.67919251381557e-50,3.48695463786879,0.695,0.117,2.96377478688449e-46,"0","HMCN2"
2.26781620614817e-50,6.37019682680114,0.551,0.051,4.00269560385152e-46,"0","KIRREL3"
3.53354057553685e-50,3.19739905469961,0.683,0.115,6.23669911582255e-46,"0","GLIPR2"
9.25836357117212e-50,2.41372343094966,0.886,0.304,1.63410117031188e-45,"0","MYOF"
9.4386955482503e-50,2.83343761353969,0.862,0.238,1.66592976426618e-45,"0","COL1A1"
4.20736992542721e-49,3.59988130525188,0.647,0.098,7.42600791837903e-45,"0","EFHD1"
6.63432299799972e-49,3.6913597689594,0.677,0.123,1.17095800914695e-44,"0","PLXNA2"
2.2473018389529e-48,3.51608342199987,0.778,0.221,3.96648774575186e-44,"0","PXDNL"
3.03093683444873e-48,2.41086083725012,0.886,0.345,5.34960351280202e-44,"0","HDAC7"
4.63059987466893e-48,4.31062695914808,0.611,0.089,8.17300877879065e-44,"0","HRH1"
1.39531780742976e-47,4.22376860591434,0.707,0.166,2.46273593011353e-43,"0","ADAMTS6"
1.56334151160253e-47,3.12678678098766,0.683,0.121,2.75929776797847e-43,"0","LRRC17"
2.43222641858243e-47,1.99203372838216,0.946,0.315,4.292879628798e-43,"0","ABI3BP"
4.03261852028528e-47,2.95999818218414,0.808,0.251,7.11757168830351e-43,"0","ELN"
5.07969773055162e-47,3.523106915764,0.683,0.136,8.96566649442361e-43,"0","CD248"
5.54161130509007e-47,2.66829299306724,0.814,0.266,9.78094395348397e-43,"0","GALNT10"
8.80891403800173e-47,2.40288547224731,0.832,0.257,1.55477332770731e-42,"0","PLAC9"
1.2661695686606e-46,3.0553656785501,0.802,0.23,2.23478928868596e-42,"0","IGFBP6"
4.08856482542826e-46,2.20184102861939,0.94,0.387,7.21631691688088e-42,"0","DENND2A"
5.46200714150912e-46,4.66706154528793,0.491,0.034,9.6404426047636e-42,"0","CHST15"
7.69882229229419e-46,2.94068083450214,0.76,0.187,1.35884213458992e-41,"0","HTRA3"
8.74018463311052e-46,1.96624243541848,0.97,0.649,1.54264258774401e-41,"0","ABLIM1"
8.96967277829653e-46,2.00425682285042,0.994,0.883,1.58314724536934e-41,"0","SDK1"
1.30773586119802e-45,2.98805534565094,0.707,0.151,2.30815379501451e-41,"0","PAK3"
1.57230706127135e-45,3.36957013983415,0.647,0.109,2.77512196314393e-41,"0","GLI2"
1.65937449123756e-45,2.12498018223789,0.91,0.43,2.92879597703429e-41,"0","TRERF1"
2.61773677989369e-45,2.89684123084268,0.844,0.326,4.62030541651236e-41,"0","S100A10"
1.13685991891577e-44,1.74296927988565,0.964,0.357,2.00655775688633e-40,"0","DCN"
1.28605357650822e-44,2.92354023735349,0.82,0.266,2.26988456253701e-40,"0","CST3"
1.31557789297884e-44,3.56041473258304,0.725,0.196,2.32199498110765e-40,"0","MARCKS"
6.8146356854861e-44,2.80960279966561,0.731,0.172,1.2027831984883e-39,"0","STXBP6"
8.44371401259089e-44,2.49993257809944,0.743,0.194,1.49031552322229e-39,"0","ADAMTSL4"
9.55730959392803e-44,2.3614935485815,0.844,0.362,1.6868651433283e-39,"0","DIAPH1"
1.36992904458479e-43,3.70659931826766,0.605,0.106,2.41792476369215e-39,"0","PMEPA1"
1.75540898724902e-43,2.54058991043385,0.766,0.213,3.09829686249452e-39,"0","COL12A1"
1.81052678091757e-43,5.27464629031045,0.449,0.028,3.1955797683195e-39,"0","VASN"
3.63156312732522e-43,1.99044770189665,0.946,0.449,6.40970891972901e-39,"0","EBF2"
9.78481182288238e-43,3.34997246897883,0.569,0.077,1.72701928673874e-38,"0","TPPP3"
3.39057814735532e-42,2.27062183430512,0.892,0.338,5.98437043008213e-38,"0","IGFBP5"
3.61390120302853e-42,3.62971762884521,0.659,0.147,6.37853562334535e-38,"0","UGDH"
9.10812482793952e-42,4.15178387697825,0.509,0.055,1.60758403213133e-37,"0","CTGF"
3.23604995934026e-41,1.49489429466748,0.994,0.364,5.71162817823557e-37,"0","DCLK1"
5.79462846409323e-41,2.78345623312173,0.695,0.177,1.02275192391245e-36,"0","TAGLN2"
1.21349056773471e-40,4.69498259104617,0.455,0.036,2.14181085205177e-36,"0","ADAMTS16"
1.2467344783098e-40,2.12990275552685,0.874,0.426,2.2004863542168e-36,"0","DLGAP4"
1.28142006478636e-40,1.83791116560241,0.898,0.319,2.26170641434792e-36,"0","FBLN1"
1.74195778449344e-40,2.54676413287007,0.862,0.451,3.07455548963092e-36,"0","TIMP2"
2.87636145091643e-40,2.24178532031457,0.82,0.368,5.0767779608675e-36,"0","TRIOBP"
3.47845045599262e-40,1.76792480445298,0.97,0.785,6.13946505482698e-36,"0","AHNAK"
3.72214928371656e-40,2.10361427222376,0.862,0.334,6.56959348575973e-36,"0","RECK"
4.77987860121852e-40,1.72776452861293,0.976,0.666,8.43648573115069e-36,"0","ASAP2"
5.69294325021172e-40,3.40543277519177,0.563,0.091,1.00480448366237e-35,"0","ABCG1"
5.780505185721e-40,3.75977070592105,0.503,0.06,1.02025916527976e-35,"0","METRNL"
5.92679286163522e-40,2.08278392538738,0.796,0.257,1.04607894007862e-35,"0","OSBPL10"
5.99996345916273e-40,1.57410656192944,0.94,0.347,1.05899355054222e-35,"0","COL6A2"
6.10836684004258e-40,1.59988932319114,0.988,0.847,1.07812674726752e-35,"0","ZEB1"
1.31425754078542e-39,1.94974065061809,0.904,0.536,2.31966455948628e-35,"0","COL5A1"
1.34638363490942e-39,2.18230375568102,0.701,0.162,2.37636711561512e-35,"0","GPNMB"
1.4331783739211e-39,5.06649752663908,0.395,0.017,2.52955982997074e-35,"0","CD70"
2.08625451469659e-39,1.3638695194828,0.928,0.332,3.68223921843948e-35,"0","ADAMTSL3"
2.44941083692563e-39,1.46464356227111,0.988,0.462,4.32321012717373e-35,"0","FBXL7"
3.5193729053679e-39,3.1751255938441,0.551,0.087,6.21169317797435e-35,"0","GALNT12"
5.32155817788377e-39,3.74955093552665,0.581,0.113,9.39255018396486e-35,"0","SORBS2"
6.71502591264733e-39,2.67329031088783,0.677,0.174,1.18520207358225e-34,"0","TUBA1A"
1.09627589733591e-38,2.40960187631285,0.778,0.236,1.93492695879789e-34,"0","MMP2"
1.16528623883659e-38,2.38164159019654,0.886,0.496,2.05673021154659e-34,"0","ADAMTS2"
1.3803373570545e-38,2.34789764622255,0.814,0.332,2.4362954352012e-34,"0","CPE"
1.52239055030463e-38,4.34663325149774,0.425,0.03,2.68701932128767e-34,"0","NOVA2"
2.56722426620932e-38,2.08342705951416,0.868,0.428,4.53115082985945e-34,"0","ABCC1"
2.67362505313155e-38,2.32224217630406,0.862,0.447,4.71894821877719e-34,"0","TBC1D12"
6.03057502176996e-38,4.30494732690646,0.461,0.049,1.0643964913424e-33,"0","BCAT1"
8.26621646614062e-38,2.18054502420683,0.844,0.383,1.45898720627382e-33,"0","SKIL"
1.1328347656172e-37,1.89656622833605,0.886,0.402,1.99945336131436e-33,"0","STARD9"
1.325221915966e-37,4.5151319796024,0.401,0.023,2.33901668168e-33,"0","CADM3"
1.36439511108742e-37,2.29714633868891,0.737,0.217,2.4081573710693e-33,"0","IL4R"
1.9004508103646e-37,2.38691696417146,0.695,0.174,3.35429568029352e-33,"0","ADAM33"
2.63441015396904e-37,2.53659740418646,0.737,0.236,4.64973392175536e-33,"0","MYO1E"
4.30943525386388e-37,1.64843829626647,0.808,0.247,7.60615322306975e-33,"0","FLRT2"
4.53859666471857e-37,2.31873490746042,0.826,0.33,8.01062311322827e-33,"0","NOX4"
5.99587972524006e-37,2.2905154627451,0.766,0.298,1.05827277150487e-32,"0","TPM1"
6.44015764391034e-37,3.05377233287211,0.533,0.081,1.13668782415017e-32,"0","LMX1A"
8.87144234324601e-37,2.13547398821683,0.832,0.37,1.56580957358292e-32,"0","ADAMTSL1"
1.56343737358316e-36,1.93915616798485,0.85,0.398,2.75946696437428e-32,"0","RRBP1"
2.2336891714972e-36,1.764879929719,0.97,0.587,3.94246138769255e-32,"0","PSD3"
2.3723680222679e-36,1.3487797611518,0.988,0.428,4.18722955930284e-32,"0","NEGR1"
2.63318124999774e-36,1.90812316303914,0.88,0.402,4.64756490624602e-32,"0","FBLN2"
3.11003768108276e-36,4.02868793155123,0.491,0.066,5.48921650711108e-32,"0","PLAT"
5.92708336449184e-36,2.10796028090613,0.844,0.36,1.04613021383281e-31,"0","PDGFD"
7.14798831596798e-36,3.61131038127709,0.455,0.049,1.26161993776835e-31,"0","AHNAK2"
9.41711350267412e-36,4.02515055244908,0.467,0.062,1.66212053322198e-31,"0","PIEZO2"
9.81148864107212e-36,2.64223548122532,0.623,0.136,1.73172774514923e-31,"0","COL14A1"
1.18092360353622e-35,2.16464030797902,0.713,0.213,2.08433016024143e-31,"0","SRGAP2B"
1.24488640643874e-35,3.44885044418703,0.527,0.094,2.19722450736437e-31,"0","WNT2B"
1.32921042350658e-35,3.08049438048229,0.611,0.155,2.34605639748912e-31,"0","VSIR"
1.54686072060309e-35,4.55437041076016,0.389,0.026,2.73020917186446e-31,"0","AFAP1L2"
1.82371149123477e-35,1.84616908858976,0.976,0.832,3.21885078202937e-31,"0","EXT1"
4.19971053769966e-35,2.30171642656897,0.713,0.198,7.41248909903989e-31,"0","MFAP4"
5.20922393633859e-35,2.65861422259269,0.659,0.174,9.1942802476376e-31,"0","PDE10A"
5.41885860061984e-35,2.13027676053307,0.713,0.219,9.56428543009402e-31,"0","SRGAP2C"
6.07172859227202e-35,2.93970988200585,0.575,0.121,1.07166009653601e-30,"0","ZNF385B"
6.83716668308088e-35,2.08773985860077,0.808,0.326,1.20675991956377e-30,"0","PALLD"
8.80140058119032e-35,2.13729226351165,0.796,0.351,1.55344720258009e-30,"0","SLC37A3"
1.00909359510204e-34,2.0224225893108,0.79,0.294,1.78105019535509e-30,"0","CPT1A"
1.07628165972102e-34,4.00283808722988,0.401,0.032,1.89963712940761e-30,"0","PSORS1C1"
1.5179579088006e-34,4.34888786978918,0.383,0.028,2.67919570903305e-30,"0","GPR1"
1.6225912355366e-34,3.09707855320593,0.749,0.315,2.86387353072209e-30,"0","S100A6"
1.73258450286945e-34,2.59781539290371,0.671,0.194,3.05801164756457e-30,"0","CPXM2"
2.16832575976189e-34,2.32955187421299,0.754,0.264,3.82709496597973e-30,"0","MYADM"
2.25685631704066e-34,3.43664234016576,0.473,0.068,3.98335139957676e-30,"0","HSD3B7"
4.37248228510885e-34,2.81088095496672,0.545,0.104,7.71743123321713e-30,"0","LIMS2"
4.51878560413191e-34,1.8364013760896,0.886,0.423,7.97565659129283e-30,"0","TPST1"
4.69663695922242e-34,1.89132816798869,0.94,0.794,8.28956423302757e-30,"0","AGAP1"
5.07043126236335e-34,2.95064268597217,0.635,0.183,8.94931117807131e-30,"0","MTHFD1L"
6.18539761387195e-34,1.94546868360129,0.808,0.377,1.0917226788484e-29,"0","ATP11A"
7.96503507852645e-34,1.87572704479044,0.952,0.653,1.40582869135992e-29,"0","CD44"
9.09770173537166e-34,3.70886664537877,0.371,0.023,1.6057443562931e-29,"0","SLPI"
1.16241443423553e-33,2.11216936003087,0.796,0.332,2.0516614764257e-29,"0","SH3RF3"
1.33468082399557e-33,2.0626728400958,0.778,0.355,2.35571165435219e-29,"0","CALU"
1.48159896388564e-33,1.35017577742051,0.898,0.302,2.61502217125815e-29,"0","PRRX1"
1.49617156495089e-33,1.80907641796439,0.868,0.5,2.64074281213832e-29,"0","PMP22"
1.89857478780669e-33,2.53686695514071,0.623,0.164,3.35098450047881e-29,"0","BASP1"
2.12677506098048e-33,1.22285373084355,0.988,0.879,3.75375798263054e-29,"0","ADD3"
4.36294379604355e-33,2.50688427811814,0.623,0.168,7.70059580001686e-29,"0","ITPR3"
4.48151471996773e-33,2.65757869792595,0.695,0.23,7.90987348074305e-29,"0","EMP3"
4.8914278417124e-33,4.21768093625344,0.389,0.034,8.63337014062239e-29,"0","MYO5B"
5.40131145950855e-33,2.9181555042408,0.551,0.113,9.5333147260326e-29,"0","CYP4B1"
7.54824593703721e-33,2.65213485514701,0.737,0.289,1.33226540788707e-28,"0","S100A4"
8.43403592926824e-33,2.53570250665405,0.587,0.143,1.48860734151584e-28,"0","TIMP1"
8.54300525520479e-33,3.38505904590726,0.473,0.074,1.50784042754365e-28,"0","TSPAN18"
1.13934862766718e-32,1.61531621082726,0.922,0.506,2.01095032783257e-28,"0","SULF1"
1.70266222617688e-32,2.61636547835617,0.605,0.145,3.00519882920219e-28,"0","COL16A1"
1.83566551335798e-32,1.75438880307052,0.922,0.587,3.23994963107684e-28,"0","ARHGEF3"
2.21696818623904e-32,2.85328486263941,0.527,0.106,3.91294884871191e-28,"0","PPIC"
2.75874533071824e-32,1.87524728605167,0.778,0.306,4.86918550871769e-28,"0","SRGAP2"
3.61515199735213e-32,2.29700181270008,0.814,0.426,6.38074327532651e-28,"0","UAP1"
3.73422984026e-32,1.92398154486922,0.946,0.777,6.59091566805889e-28,"0","TMSB4X"
4.71642338262668e-32,2.79738712362045,0.533,0.109,8.32448727033609e-28,"0","AC068234.1"
5.49546754911743e-32,1.39663019846564,0.988,0.743,9.69950022419227e-28,"0","SYNE1"
6.07140898920197e-32,3.86375956364743,0.383,0.034,1.07160368659415e-27,"0","FLNC"
9.33740128561825e-32,1.55374732164649,0.862,0.306,1.64805132691162e-27,"0","LPAR1"
1.3535529353401e-31,2.18861453130495,0.725,0.266,2.38902093087528e-27,"0","TNFAIP2"
1.35361780465956e-31,2.61745345414318,0.635,0.202,2.38913542522412e-27,"0","GPSM2"
1.57223374215634e-31,1.65861125729138,0.898,0.57,2.77499255490593e-27,"0","NCOR2"
1.69830861668503e-31,4.52107996504875,0.347,0.023,2.99751470844907e-27,"0","C6orf132"
1.78269054877041e-31,2.4429539030084,0.635,0.177,3.14644881857977e-27,"0","ISLR"
2.19110614560363e-31,3.03202087755626,0.569,0.14,3.8673023469904e-27,"0","ANOS1"
2.21712830903382e-31,1.09550366504356,0.994,0.932,3.91323146544469e-27,"0","DDX5"
3.99965322054951e-31,1.864518340596,0.844,0.449,7.05938793426989e-27,"0","PALM"
4.25616719451083e-31,1.66148078702449,0.802,0.291,7.51213509831161e-27,"0","VIT"
5.75014636493139e-31,2.13169191340511,0.749,0.306,1.01490083341039e-26,"0","C16orf45"
6.53030894635494e-31,2.05763786340863,0.749,0.296,1.15259952903165e-26,"0","SEC24D"
7.88533614029864e-31,1.43548627666046,0.958,0.589,1.39176182876271e-26,"0","GLI3"
8.08638235018213e-31,2.17850615504434,0.647,0.181,1.42724648480715e-26,"0","RADIL"
8.67539677838718e-31,3.01666707231835,0.617,0.194,1.53120753138534e-26,"0","KIAA1671"
8.80711635100986e-31,3.83642369953819,0.383,0.038,1.55445603595324e-26,"0","VASH2"
1.09825891174872e-30,2.15126760592985,0.754,0.296,1.93842697923648e-26,"0","AOX1"
1.72911556014895e-30,2.90363896082548,0.485,0.085,3.05188896366289e-26,"0","PRRX2"
1.7454875315721e-30,6.05253450056752,0.293,0.009,3.08078549322475e-26,"0","FABP3"
1.83388631084157e-30,1.40405485661926,0.934,0.528,3.23680933863537e-26,"0","ELMO1"
2.11996900407836e-30,2.39865166704632,0.611,0.172,3.7417452921983e-26,"0","TUBA1B"
4.12633567383889e-30,2.26836868453841,0.731,0.311,7.28298246432565e-26,"0","ST3GAL5"
5.47986385552013e-30,3.05418972609101,0.473,0.081,9.67195970499302e-26,"0","CRIP1"
6.43589017587849e-30,2.07783154507207,0.766,0.328,1.13593461604255e-25,"0","BICD1"
9.13464168445214e-30,2.88692319816747,0.521,0.113,1.6122642573058e-25,"0","SGMS2"
1.12562591822938e-29,3.8591472378777,0.353,0.03,1.98672974567486e-25,"0","TMEM233"
1.31337101283224e-29,1.53133493548059,0.946,0.638,2.31809983764891e-25,"0","PDE7A"
1.71026273702329e-29,1.06429920110168,0.994,0.872,3.01861373084611e-25,"0","AKAP13"
1.78784811174308e-29,1.7760515250916,0.79,0.317,3.15555191722654e-25,"0","PCNX2"
2.05591658180614e-29,1.08494326892076,0.94,0.391,3.62869276688783e-25,"0","UST"
2.97860366337893e-29,1.58468030422273,0.94,0.685,5.25723546586381e-25,"0","TIMP3"
3.49869861144696e-29,1.12013181899376,0.988,0.891,6.17520304920388e-25,"0","MAP4"
3.6095247963414e-29,1.90154919935431,0.635,0.177,6.37081126554256e-25,"0","MAP1B"
4.81979574131504e-29,1.76247228742435,0.808,0.417,8.50693948342104e-25,"0","LAPTM4A"
6.19872102846488e-29,1.60814991227286,0.874,0.528,1.09407426152405e-24,"0","CCDC80"
6.99446154281876e-29,2.42323785413241,0.569,0.147,1.23452246230751e-24,"0","LRRK1"
1.04282604305495e-28,2.20710289264679,0.653,0.228,1.84058796599199e-24,"0","JDP2"
1.44734025326335e-28,2.23964689570018,0.599,0.164,2.55455554700981e-24,"0","ITGA5"
1.48348930860227e-28,5.94065469577633,0.269,0.006,2.61835862968301e-24,"0","WNT2"
2.34424851037462e-28,2.24668960300301,0.701,0.281,4.1375986208112e-24,"0","CD63"
2.5882441146657e-28,1.68107137952681,0.743,0.27,4.56825086238496e-24,"0","FAT4"
3.21371726246432e-28,2.39758783090952,0.713,0.287,5.67221096824953e-24,"0","MAMDC2"
3.25442999620968e-28,3.30781431009138,0.431,0.07,5.74406894331009e-24,"0","HAS2"
3.30282529198046e-28,2.06689986174746,0.683,0.26,5.82948664034552e-24,"0","DDX60L"
3.50432422995311e-28,2.83631262570322,0.455,0.081,6.18513226586723e-24,"0","TDRD10"
3.69373256445359e-28,5.21955504900691,0.281,0.011,6.51943797626058e-24,"0","GALR1"
4.86635064341852e-28,2.17796175645648,0.581,0.155,8.58910888563369e-24,"0","PRDM6"
5.64405584614346e-28,3.27924901194446,0.407,0.06,9.96175856844321e-24,"0","ITGBL1"
5.70625592244113e-28,1.70137209759178,0.94,0.64,1.00715417031086e-23,"0","EPB41L3"
6.92767407092928e-28,1.12932510547306,0.988,0.764,1.22273447351902e-23,"0","TSHZ2"
9.62147620382445e-28,2.54362156834886,0.533,0.128,1.69819054997502e-23,"0","F10"
1.15743625962123e-27,5.37347543925803,0.269,0.009,2.04287499823147e-23,"0","TMEM35A"
1.23781859728022e-27,1.75244287448315,0.778,0.368,2.18474982419958e-23,"0","MXRA8"
1.44378588540768e-27,2.01706304605695,0.707,0.289,2.54828208774456e-23,"0","CORO2B"
1.63331158171906e-27,1.19058433104178,0.862,0.398,2.88279494173414e-23,"0","COL6A1"
1.7092381649701e-27,2.38528089052796,0.533,0.134,3.01680536117222e-23,"0","CLU"
1.98172567356556e-27,2.57684317209452,0.479,0.096,3.49774581384321e-23,"0","ECM1"
2.27589799687527e-27,2.12806731683764,0.653,0.243,4.01695996448486e-23,"0","TPM4"
2.51210140792673e-27,1.74889928600578,0.808,0.46,4.43385898499067e-23,"0","SRPX2"
3.26495709101799e-27,2.70561429021642,0.497,0.113,5.76264926564675e-23,"0","IL17RD"
3.39988232284146e-27,1.98036891352779,0.659,0.221,6.00079229981518e-23,"0","EML1"
3.86991012704162e-27,5.67272650802839,0.257,0.006,6.83039137422846e-23,"0","WSCD2"
3.95539866563239e-27,3.12172174915766,0.389,0.051,6.98127864484117e-23,"0","IFI27"
4.70301678546683e-27,1.60589361686819,0.874,0.615,8.30082462634895e-23,"0","RHOA"
5.15767029360227e-27,3.16167240691269,0.425,0.074,9.103288068208e-23,"0","YWHAH"
5.295565503496e-27,4.42558758572273,0.287,0.015,9.34667311367044e-23,"0","PTGS1"
5.63862292857944e-27,2.40197335200446,0.653,0.247,9.95216946894272e-23,"0","S100A11"
5.81000634556894e-27,1.6415973444738,0.719,0.255,1.02546611999292e-22,"0","C1R"
5.84785271992079e-27,2.74626097597545,0.497,0.115,1.03214600506602e-22,"0","HECW2"
5.86095182016893e-27,1.91536622681571,0.659,0.204,1.03445799625982e-22,"0","LUM"
6.75216599714653e-27,2.49968153431439,0.557,0.164,1.19175729849636e-22,"0","CD151"
9.40751223571684e-27,2.03691600265358,0.623,0.2,1.66042590960402e-22,"0","ST5"
1.01906729795271e-26,2.0242196633877,0.707,0.306,1.79865378088654e-22,"0","KREMEN1"
1.15007737650678e-26,1.72590801259644,0.677,0.23,2.02988656953447e-22,"0","PDGFRL"
1.53287394243737e-26,1.53440067558369,0.725,0.238,2.70552250840196e-22,"0","PDGFRB"
1.56139154198913e-26,0.956686059560993,0.892,0.332,2.75585607161082e-22,"0","BICC1"
1.71283632222728e-26,2.49337905466612,0.587,0.198,3.02315610873115e-22,"0","CSF1"
1.87026908101125e-26,6.17099718968283,0.251,0.006,3.30102492798486e-22,"0","THBD"
2.17891822156855e-26,1.39192856751634,0.91,0.643,3.84579066106849e-22,"0","CD99"
2.74215128570999e-26,1.51997507164652,0.946,0.702,4.83989701927814e-22,"0","COL3A1"
